Flight date,gross
2016-04-16,10560
2016-04-23,28314
2016-04-30,47934
2016-04-17,22890
2016-04-24,46708
2016-04-16,27976
2016-04-23,42112
2016-04-30,47676
2016-04-16,43434
2016-04-23,33400
2016-04-30,32038
2016-04-04,7697
2016-04-04,2697
2016-04-04,8196
2016-04-16,5002
2016-04-23,6195
2016-04-30,4935
2016-04-08,8577
2016-04-08,2714
2016-04-16,9050
2016-04-23,9959
2016-04-30,3162
2016-04-22,3098
2016-04-22,7976
2016-04-29,4768
2016-04-29,7237
2016-05-06,6881
2016-05-06,8898
2016-04-10,43929
2016-08-22,6048
2016-08-22,2354
2016-08-22,944
2016-08-22,683
2016-08-22,1383
2016-08-22,1019
2016-08-22,1570
2016-08-22,542
2016-08-22,2421
2016-08-22,9468
2016-08-22,2962
2016-08-22,4997
2016-05-06,2776
2016-05-13,4888
2016-06-29,2760
2016-08-22,1102
2016-08-22,1003
2016-08-22,1407
2016-05-06,9384
2016-05-13,2412
2016-05-07,4636
2016-05-14,4399
2016-05-07,7516
2016-05-14,7076
2016-05-01,6911
2016-05-15,7296
2016-05-08,8530
2016-05-01,8904
2016-05-08,7848
2016-05-15,8865
2016-04-23,15182
2016-04-30,17156
2016-04-24,25824
2016-04-24,14327
2016-04-07,5433
2016-04-05,7444
2016-04-05,7581
2016-09-29,4976
2016-09-29,4592
2016-04-12,2539
2016-04-18,6817
2016-04-26,4538
2016-04-22,4154
2016-04-22,9752
2016-04-22,2275
2016-04-20,8412
2016-04-20,4496
2016-04-20,2021
2016-04-20,8060
2016-05-07,12755
2016-05-14,41942
2016-05-21,29056
2016-05-28,45990
2016-06-04,46763
2016-06-11,11335
2016-06-18,38872
2016-06-25,21886
2016-07-02,31054
2016-07-09,43584
2016-07-16,19972
2016-07-23,19760
2016-07-30,34676
2016-08-06,12749
2016-08-13,11379
2016-08-20,15126
2016-08-27,33087
2016-09-03,42220
2016-09-10,26481
2016-09-17,14563
2016-09-24,34601
2016-10-01,16589
2016-05-01,40986
2016-05-08,32643
2016-05-15,15865
2016-05-22,23021
2016-05-29,18160
2016-06-05,27618
2016-06-12,24400
2016-06-19,24439
2016-06-26,25028
2016-07-03,36784
2016-07-10,47164
2016-07-17,26408
2016-07-24,12718
2016-07-31,16590
2016-08-07,33539
2016-08-14,25990
2016-08-21,48377
2016-08-28,28511
2016-09-04,44688
2016-09-11,49224
2016-09-18,39964
2016-09-25,13931
2016-05-07,18367
2016-05-14,18330
2016-05-21,46597
2016-05-28,25148
2016-06-04,28697
2016-06-11,45334
2016-06-18,32483
2016-06-25,28732
2016-07-02,20324
2016-07-09,40657
2016-07-16,39226
2016-07-23,17508
2016-07-30,39290
2016-08-06,36687
2016-08-13,41854
2016-08-20,26012
2016-08-27,19038
2016-09-03,22613
2016-09-10,47072
2016-09-17,49530
2016-09-24,49307
2016-10-01,29697
2016-10-01,25471
2016-05-07,27410
2016-05-14,28213
2016-05-21,11782
2016-05-28,34055
2016-06-04,32885
2016-06-11,48853
2016-06-18,27108
2016-06-25,28815
2016-07-02,19138
2016-07-09,10768
2016-07-16,33417
2016-07-23,31968
2016-07-30,47325
2016-08-06,19629
2016-08-13,12551
2016-08-20,31981
2016-08-27,15343
2016-09-03,19782
2016-09-10,13668
2016-09-17,40039
2016-09-24,21508
2016-10-01,29469
2016-05-07,20621
2016-05-14,17610
2016-05-21,49778
2016-05-28,13861
2016-06-04,32092
2016-06-11,28691
2016-06-18,18828
2016-06-25,15337
2016-07-02,22314
2016-07-09,33067
2016-07-16,29051
2016-07-23,20527
2016-07-30,36164
2016-08-06,20885
2016-08-13,35150
2016-08-20,10882
2016-08-27,37535
2016-09-03,43632
2016-09-10,20640
2016-09-17,27901
2016-09-24,47806
2016-10-01,29931
2016-05-01,16742
2016-05-08,16069
2016-05-15,26978
2016-05-22,29106
2016-05-29,33836
2016-06-05,18392
2016-06-12,14510
2016-06-19,43231
2016-06-26,10948
2016-07-03,13620
2016-07-10,38363
2016-07-17,12162
2016-07-24,26134
2016-07-31,36455
2016-08-07,32170
2016-08-14,40602
2016-08-21,22095
2016-08-28,49768
2016-09-04,41857
2016-09-11,34118
2016-09-18,41870
2016-09-25,15469
2016-10-02,38501
2016-06-02,72735
2016-06-02,77988
2016-06-02,87777
2016-06-02,90013
2016-06-14,53198
2016-06-14,87470
2016-06-14,96501
2016-06-14,86839
2016-06-23,95166
2016-06-23,80092
2016-06-23,84559
2016-06-23,61037
2017-02-26,9280
2017-02-26,2063
2017-02-26,6769
2017-02-26,3033
2016-06-05,3319
2016-06-12,7163
2016-06-19,5162
2016-06-26,5349
2016-07-03,9542
2016-07-10,2382
2016-07-17,8361
2016-07-24,2453
2016-07-31,7643
2016-08-07,5609
2016-08-14,5740
2016-08-21,6974
2016-08-28,5141
2016-09-04,7464
2016-09-11,9979
2016-09-18,3869
2016-09-25,4964
2016-10-02,6931
2016-05-15,9760
2016-05-22,2726
2016-05-29,4503
2016-04-17,19454
2016-04-17,15169
2016-04-17,17010
2016-04-24,23590
2016-05-01,49617
2016-06-15,5977
2016-06-06,35620
2016-06-06,41557
2016-06-06,41405
2016-04-07,6729
2016-04-07,8616
2016-04-07,2183
2016-10-01,2950
2016-10-08,4742
2016-10-15,5119
2016-10-22,4835
2016-10-29,6767
2016-11-05,2496
2016-04-07,8737
2016-04-07,5272
2016-10-16,8518
2016-05-07,1276
2016-04-18,37367
2016-04-25,32250
2016-04-18,38648
2016-04-18,27716
2016-04-25,32486
2016-04-18,48898
2016-05-02,49521
2016-04-25,13796
2016-04-25,48459
2016-04-18,3555
2016-04-18,6474
2016-04-25,29126
2016-04-25,34978
2016-04-25,44641
2016-04-25,49122
2016-04-25,21783
2016-04-25,44204
2016-05-02,47405
2016-05-02,44380
2016-05-02,48813
2016-05-02,44134
2016-05-02,11545
2016-05-02,42661
2016-05-02,13319
2016-05-02,15346
2016-05-09,42640
2016-04-20,3634
2016-04-20,2479
2016-04-20,6394
2016-04-20,7092
2016-04-20,2081
2016-04-20,7391
2016-04-22,6467
2016-04-29,3470
2016-05-06,5093
2016-04-29,9433
2016-05-06,3756
2016-05-13,7264
2016-05-13,7523
2016-05-20,8268
2016-05-27,4424
2016-06-03,9233
2016-06-10,4873
2016-06-17,6579
2016-06-24,5873
2016-07-01,9221
2016-07-08,4432
2016-07-15,9406
2016-07-22,7528
2016-07-29,9656
2016-08-05,9824
2016-08-12,2036
2016-08-19,3646
2016-08-26,5089
2016-09-02,8147
2016-09-09,8085
2016-09-16,2230
2016-09-23,4735
2016-09-30,6817
2016-05-20,3670
2016-05-27,9934
2016-06-03,4336
2016-06-10,4532
2016-06-17,7342
2016-06-24,3160
2016-07-01,2403
2016-07-08,5421
2016-07-15,3916
2016-07-22,4126
2016-07-22,8083
2016-07-22,2871
2016-07-29,3559
2016-08-12,5100
2016-08-19,2676
2016-08-26,2630
2016-09-02,9593
2016-09-09,4162
2016-09-16,6399
2016-09-23,5211
2016-09-30,3545
2016-06-08,4914
2016-06-08,8723
2016-05-11,3711
2016-05-11,7910
2016-06-25,568
2016-06-25,1152
2016-05-07,5364
2016-04-13,41139
2016-04-13,41229
2016-04-13,13971
2016-04-13,30494
2016-04-19,10331
2016-04-19,48508
2016-04-19,14825
2016-04-27,48699
2016-04-27,26629
2016-06-23,5072
2016-06-23,6855
2016-06-23,4050
2016-06-23,3440
2016-10-05,37441
2016-06-02,850
2016-04-17,20470
2016-07-19,67293
2016-04-24,10276
2016-06-03,6607
2016-06-03,7860
2016-06-03,4679
2016-06-14,18016
2016-06-21,25375
2016-06-28,18885
2016-07-05,12590
2016-07-12,27323
2016-07-19,22539
2016-07-26,17215
2016-08-02,26467
2016-08-09,49887
2016-08-16,17732
2016-08-23,37229
2016-08-30,21390
2016-09-06,15939
2016-09-13,26869
2016-09-20,20356
2016-07-19,15669
2016-07-26,14996
2016-08-02,41397
2016-08-09,45600
2016-08-16,32497
2016-08-23,36847
2016-08-30,33925
2016-07-13,21878
2016-07-20,22814
2016-07-27,16752
2016-08-03,45569
2016-08-10,22515
2016-08-17,13428
2016-08-24,10253
2016-08-31,19919
2016-06-26,53206
2016-04-12,8060
2016-07-22,11476
2016-07-29,30671
2016-08-05,39499
2016-08-12,48990
2016-08-19,38857
2016-08-26,29598
2016-07-15,21321
2016-07-22,29497
2016-07-29,18167
2016-08-05,34249
2016-08-12,49900
2016-08-19,16241
2016-08-26,27398
2016-05-09,12551
2016-05-16,17685
2016-05-23,18989
2016-05-30,31156
2016-06-06,41577
2016-06-13,49489
2016-06-20,26836
2016-06-27,38709
2016-07-04,36835
2016-07-18,15422
2016-07-25,34162
2016-08-01,44703
2016-08-08,47562
2016-08-15,48647
2016-08-22,36683
2016-08-29,34454
2016-07-14,39146
2016-07-21,10592
2016-07-28,28771
2016-08-04,19672
2016-08-11,14888
2016-08-18,34033
2016-08-25,11865
2016-07-11,16891
2016-05-08,10600
2016-05-15,14288
2016-05-22,14719
2016-05-29,48357
2016-09-05,19294
2016-09-12,37957
2016-09-19,31232
2016-09-19,15518
2016-09-26,37754
2016-10-03,41071
2016-05-01,32404
2016-05-08,32025
2016-05-15,16430
2016-05-22,29412
2016-05-29,48660
2016-06-05,46334
2016-06-12,37731
2016-06-19,26698
2016-06-26,32232
2016-07-03,28358
2016-07-10,31613
2016-07-17,42023
2016-07-24,34390
2016-07-31,10713
2016-08-07,26473
2016-08-14,42924
2016-08-21,35695
2016-08-28,37931
2016-09-04,46846
2016-09-11,46899
2016-09-18,40034
2016-09-25,26465
2016-10-02,37020
2016-07-19,26598
2016-07-26,43596
2016-08-02,47021
2016-08-09,10868
2016-08-16,39727
2016-08-23,16293
2016-08-30,40412
2016-07-19,5936
2016-07-26,5243
2016-08-02,2791
2016-08-09,9545
2016-08-16,4068
2016-08-23,7133
2016-08-30,7220
2016-07-12,3451
2016-07-19,3878
2016-07-26,4167
2016-08-02,8693
2016-08-09,2870
2016-08-16,2700
2016-08-23,9289
2016-08-30,7053
2016-07-20,7162
2016-07-27,3297
2016-08-03,7433
2016-08-10,9123
2016-08-17,3760
2016-08-24,2624
2016-08-31,8075
2016-07-13,12113
2016-07-20,38783
2016-07-27,32350
2016-08-03,30796
2016-08-10,30764
2016-08-17,22920
2016-08-31,41585
2016-07-20,19723
2016-07-27,39597
2016-08-03,43853
2016-08-24,32304
2016-07-21,48304
2016-07-28,21354
2016-08-04,28918
2016-08-11,49480
2016-08-18,39002
2016-08-25,43051
2016-04-12,9177
2016-04-12,8862
2016-04-12,8688
2016-04-14,607
2016-04-14,594
2016-04-12,1122
2016-04-12,1057
2016-04-12,1836
2016-04-14,2494
2016-04-13,5253
2016-04-13,9724
2016-04-13,3851
2016-04-13,7897
2016-04-13,7764
2016-04-13,5847
2016-06-30,30983
2016-06-11,8245
2016-07-02,8411
2016-05-02,3309
2016-04-14,1402
2016-07-03,5083
2016-07-03,2556
2016-04-16,11223
2017-05-08,3819
2017-05-08,4537
2017-05-19,7368
2017-05-19,3497
2017-05-26,7862
2017-05-26,7508
2017-05-29,4760
2017-05-29,8455
2017-06-05,3332
2017-06-05,7082
2017-06-09,5201
2017-06-09,3687
2017-06-15,4713
2017-06-15,6421
2017-06-19,3541
2017-06-19,4283
2017-06-24,8815
2017-06-24,4174
2017-06-30,9742
2017-06-30,6940
2017-07-31,4177
2017-07-31,4699
2017-07-04,4764
2017-07-04,9661
2017-07-10,3927
2017-07-10,6006
2017-07-13,2980
2017-07-13,9231
2017-07-21,2029
2017-07-21,5853
2017-07-22,4592
2017-07-22,7339
2017-07-31,4662
2017-07-31,9607
2017-08-10,7263
2017-08-10,4996
2017-08-10,8660
2017-08-10,2545
2017-08-19,3171
2017-08-19,4533
2017-08-19,3998
2017-08-19,8560
2017-08-28,4149
2017-08-28,7399
2017-08-28,5465
2017-08-28,8277
2016-06-05,42311
2017-09-07,8006
2017-09-07,2178
2017-09-07,9526
2017-09-07,7203
2017-09-18,4193
2017-09-18,4195
2017-09-28,4619
2017-09-28,2371
2017-10-09,6915
2017-10-09,8863
2016-07-27,28323
2016-07-27,25466
2016-08-03,17016
2016-08-10,43803
2016-08-17,47946
2016-08-24,14668
2016-08-31,11035
2016-06-21,7387
2016-06-21,9604
2016-06-05,37971
2016-06-12,16399
2016-06-19,29196
2016-06-26,48628
2016-07-03,19577
2016-07-10,17247
2016-07-17,21144
2016-07-24,41275
2016-07-31,26647
2016-08-07,41120
2016-08-14,46272
2016-08-21,15201
2016-08-28,24574
2016-09-04,40818
2016-09-11,35520
2016-09-18,47259
2016-09-25,41263
2016-10-02,24771
2016-04-19,17243
2016-06-06,10921
2016-06-13,26133
2016-06-20,24313
2016-06-27,29240
2016-07-04,13421
2016-07-11,17268
2016-07-18,15201
2016-07-25,15863
2016-08-01,39708
2016-08-08,40816
2016-08-15,35617
2016-08-22,45497
2016-08-29,31369
2016-09-05,11549
2016-09-12,32997
2016-09-19,38785
2016-09-26,42030
2016-10-03,10500
2016-04-16,30403
2016-05-16,25404
2016-05-23,19875
2016-05-30,49472
2016-06-06,41858
2016-06-13,11345
2016-06-20,46690
2016-06-27,28031
2016-07-04,15638
2016-07-11,17136
2016-07-18,48342
2016-07-25,22634
2016-08-01,22435
2016-08-08,39390
2016-08-15,18555
2016-08-22,13363
2016-08-29,45672
2016-09-05,33923
2016-09-12,30049
2016-09-19,19637
2016-09-26,20633
2016-06-19,3691
2016-06-19,4965
2016-05-24,25473
2016-06-11,4415
2016-06-11,7512
2016-04-16,16617
2016-04-22,355
2016-06-04,5165
2016-04-19,7954
2016-04-19,4797
2016-05-25,5738
2016-04-19,7903
2016-04-19,2068
2016-04-19,2060
2016-04-19,2926
2016-04-19,3949
2016-04-19,8473
2016-04-19,5126
2016-04-19,8438
2016-04-19,24215
2016-04-19,4693
2016-04-19,5300
2016-04-19,4289
2016-04-19,9566
2016-04-19,2427
2016-04-19,7566
2016-04-19,9277
2016-04-19,4584
2016-04-19,8370
2016-04-19,8111
2016-04-16,22599
2016-04-20,9787
2016-04-20,6905
2016-04-19,4783
2016-04-19,2536
2016-04-20,3095
2016-04-20,3296
2016-04-20,5363
2016-04-20,9820
2016-05-24,9217
2016-07-15,28769
2016-05-01,23289
2016-05-08,15597
2016-05-15,26107
2016-05-22,32945
2016-05-29,20523
2016-06-05,49224
2016-06-05,2805
2016-06-12,47759
2016-06-12,2241
2016-06-19,11976
2016-06-26,28546
2016-07-03,34205
2016-07-10,41045
2016-07-17,47068
2016-07-24,16971
2016-07-31,19316
2016-08-07,30189
2016-08-14,22979
2016-08-21,24902
2016-08-28,31129
2016-08-28,5765
2016-08-28,2591
2016-09-04,17644
2016-09-04,11899
2016-09-11,23262
2016-09-11,9410
2016-09-18,16819
2016-09-25,26460
2016-10-02,24626
2016-05-02,23889
2016-05-09,48469
2016-05-16,17998
2016-05-23,16304
2016-05-30,26231
2016-06-06,49988
2016-06-13,33309
2016-06-20,15177
2016-06-27,17159
2016-07-04,30494
2016-07-11,41061
2016-07-18,29566
2016-07-25,31327
2016-08-01,48233
2016-08-08,41263
2016-08-15,25060
2016-08-22,27561
2016-08-29,35363
2016-09-05,25170
2016-09-12,21495
2016-09-19,12851
2016-09-26,16541
2016-10-03,27921
2016-05-08,8891
2016-10-20,7549
2016-10-18,3866
2016-04-21,9558
2016-04-21,4716
2016-04-30,5969
2016-04-30,4315
2016-04-21,2999
2016-04-21,4571
2016-04-24,8296
2016-04-24,7833
2016-04-24,6831
2016-05-01,5167
2016-05-01,3054
2016-05-01,2083
2016-04-22,4857
2016-04-22,9116
2016-04-22,2788
2016-05-05,3312
2016-04-22,7909
2016-07-06,7833
2016-04-27,29180
2016-05-12,82321
2016-06-07,1429
2016-06-06,1869
2016-04-22,2588
2016-04-22,5229
2016-07-25,6510
2016-07-25,6491
2016-04-25,19738
2016-04-25,46525
2016-04-25,47428
2016-05-09,24696
2016-05-09,39708
2016-05-16,26334
2016-05-16,19018
2016-05-23,46548
2016-05-23,39260
2016-05-30,14592
2016-05-30,35365
2016-09-24,6679
2016-06-06,13578
2016-06-06,41862
2016-06-13,33057
2016-06-13,17928
2016-06-20,24898
2016-06-20,39994
2016-06-27,37529
2016-06-27,45906
2016-07-04,49945
2016-07-04,36216
2016-07-11,46228
2016-07-11,19235
2016-09-05,33329
2016-09-05,26115
2016-09-12,24470
2016-09-12,35854
2016-09-19,49687
2016-09-19,19669
2016-09-19,23670
2016-09-19,21804
2016-09-26,45064
2016-09-26,34847
2016-10-03,44781
2016-10-03,25835
2016-07-22,3004
2016-04-26,4009
2016-04-26,4625
2016-04-26,3993
2016-04-26,7081
2016-04-26,2171
2016-04-26,9843
2016-07-06,45656
2016-05-24,831
2016-05-27,1925
2016-07-22,5452
2016-07-22,5402
2016-06-05,9866
2016-06-12,3949
2016-06-19,2833
2016-06-26,9075
2016-07-03,3441
2016-07-10,8915
2016-07-17,2263
2016-07-24,6188
2016-07-31,4791
2016-08-07,6202
2016-08-14,6364
2016-08-21,6821
2016-08-28,7144
2016-09-04,3119
2016-09-11,6966
2016-09-18,6474
2016-05-13,34825
2016-05-13,39078
2016-12-10,6062
2016-10-06,2930
2016-10-06,4342
2016-10-06,8898
2016-06-15,30764
2016-06-20,28489
2016-06-20,25740
2016-06-19,38065
2016-04-05,694
2016-04-14,1392
2016-04-05,1293
2016-04-05,1867
2016-09-24,4690
2016-05-06,5947
2016-05-08,6370
2016-04-01,50610
2016-09-13,10727
2016-09-13,7565
2016-05-02,1362
2016-05-02,1828
2016-05-02,1452
2016-05-02,1930
2016-04-29,7010
2016-04-29,26096
2016-06-05,9533
2016-06-05,4536
2016-05-29,7047
2016-06-12,6390
2016-05-03,7003
2016-05-03,8120
2016-05-03,5191
2016-08-03,23569
2016-08-10,41911
2016-08-17,20534
2016-11-05,72070
2016-05-10,1190
2016-11-26,72113
2016-05-16,3548
2016-05-24,6152
2016-05-03,8016
2016-05-03,9256
2016-05-03,3256
2016-05-03,9480
2016-05-03,8090
2016-05-03,8731
2016-05-03,8434
2016-05-03,7211
2016-05-03,2322
2016-05-03,4499
2016-05-15,5584
2016-05-15,8613
2016-05-03,5386
2016-05-03,9012
2016-05-03,3323
2016-05-27,10457
2016-05-05,2476
2016-05-05,9143
2016-05-05,8694
2016-06-05,9907
2017-04-11,2731
2016-05-05,4058
2016-05-05,6595
2016-05-05,7558
2016-05-05,1033
2016-05-05,1795
2016-08-20,36615
2016-08-20,31142
2016-06-05,3154
2016-06-05,2727
2016-06-20,15554
2016-06-27,22608
2016-07-04,13182
2016-07-11,30262
2016-07-18,48627
2016-07-25,38418
2016-05-22,1530
2016-05-22,1904
2016-05-22,588
2016-05-22,845
2016-05-22,793
2016-05-22,1451
2016-05-22,1901
2016-05-22,1551
2016-05-20,18320
2016-05-20,37984
2016-06-26,18249
2016-08-01,49526
2016-08-08,25129
2016-08-15,12929
2016-08-22,10132
2016-08-29,46944
2016-09-05,43839
2016-09-12,33930
2016-09-19,22183
2016-09-26,11836
2016-10-03,45751
2016-06-07,2892
2016-10-10,27767
2016-10-17,44336
2016-10-24,25240
2016-10-31,46629
2016-05-28,3903
2016-06-04,2165
2016-06-11,7552
2016-06-18,2577
2016-06-25,8658
2016-05-17,26330
2016-05-17,12144
2016-05-20,10198
2016-05-23,41908
2016-05-26,20777
2016-05-30,42114
2016-05-17,15890
2016-05-17,13143
2016-05-17,33785
2016-07-02,5759
2016-07-09,4578
2016-07-16,8099
2016-07-23,5034
2016-07-30,5536
2016-08-06,5740
2016-08-13,2527
2016-08-20,6565
2016-08-27,4989
2016-09-03,7148
2016-09-10,3425
2016-09-17,2592
2016-09-24,5545
2016-06-04,4498
2016-06-11,9375
2016-06-18,2824
2016-06-25,8721
2016-07-02,6890
2016-07-09,7859
2016-07-16,2232
2016-07-23,8628
2016-07-30,5813
2016-08-06,5914
2016-08-13,8902
2016-08-20,2586
2016-08-27,7041
2016-09-03,8784
2016-09-10,2802
2016-09-17,2064
2016-06-22,36830
2016-06-22,25820
2016-06-29,5942
2016-06-29,2255
2016-07-01,2133
2016-07-01,5792
2016-05-14,4180
2016-05-14,9084
2016-05-14,3613
2016-05-15,7037
2016-05-15,4616
2016-05-15,3730
2016-05-16,2018
2016-05-16,8089
2016-05-16,3878
2016-05-16,42868
2016-05-16,21196
2016-05-16,31554
2017-03-08,7390
2016-05-10,6808
2016-05-10,3086
2016-05-10,6766
2016-07-06,36813
2016-07-06,43799
2016-07-25,48052
2016-08-01,33670
2016-08-08,40114
2016-08-15,39275
2016-08-22,16878
2016-08-29,46900
2016-09-05,33575
2016-06-14,46873
2016-05-29,1482
2016-06-21,8322
2016-06-28,19218
2016-07-05,3917
2016-07-12,4425
2016-07-19,5664
2016-07-26,4332
2016-08-02,4111
2016-08-09,3365
2016-08-16,9563
2016-08-23,9977
2016-08-30,7450
2016-09-06,7141
2016-06-11,2333
2016-06-18,8799
2016-06-25,5072
2016-07-02,3774
2016-07-09,9051
2016-07-16,9968
2016-07-23,6150
2016-07-30,4365
2016-07-07,8662
2016-07-07,2101
2016-05-12,7209
2016-05-12,9294
2016-05-12,2000
2016-05-28,10192
2016-05-28,19365
2016-05-28,38481
2016-05-28,36350
2016-05-12,6045
2016-05-12,6386
2016-05-12,7879
2016-05-12,8349
2016-05-12,9479
2016-05-12,7538
2016-06-26,1337
2016-05-12,8763
2016-05-12,8463
2016-05-12,4569
2017-04-05,5761
2016-05-22,1984
2016-07-08,7248
2016-05-13,7363
2016-05-13,3040
2016-05-13,3770
2016-08-24,42113
2016-08-24,6759
2016-05-29,56999
2016-05-29,76832
2016-05-29,92201
2016-05-29,93102
2016-07-30,1159
2016-07-09,660
2016-06-09,29694
2016-06-09,41194
2016-05-13,8572
2016-05-13,4172
2016-05-13,3378
2016-05-13,8755
2016-05-13,8011
2016-05-13,5610
2016-06-30,8085
2016-07-09,3656
2017-04-24,38073
2016-06-11,4220
2016-06-18,2979
2016-06-25,9109
2016-07-02,5076
2016-07-09,3469
2016-07-16,4484
2016-07-23,7038
2016-07-30,4372
2016-06-18,7132
2016-06-25,2967
2016-07-02,8081
2016-07-09,4790
2016-06-12,9779
2016-06-19,4522
2016-06-26,7415
2016-07-03,2451
2016-07-10,8324
2016-07-17,6556
2016-07-24,5971
2016-07-31,8746
2016-08-07,4298
2016-08-14,5517
2016-08-21,4014
2016-08-28,2808
2016-09-04,8720
2016-09-11,3120
2016-08-01,1439
2016-07-14,21396
2016-07-21,15352
2016-07-28,45351
2016-07-28,30943
2016-08-04,26536
2016-08-04,11765
2016-08-11,26551
2016-08-11,34305
2016-08-18,33717
2016-08-18,33287
2016-08-25,39785
2016-08-25,18231
2016-05-18,48100
2016-05-18,15975
2016-05-18,36646
2016-05-18,43431
2016-05-18,66313
2016-05-18,79190
2016-05-18,73201
2016-05-18,87897
2016-05-28,4312
2016-05-28,6940
2016-05-28,7421
2016-05-16,98814
2016-05-16,80964
2016-05-16,81066
2016-05-16,86925
2016-05-18,26223
2016-05-18,13544
2016-05-18,42998
2016-05-16,4858
2016-05-16,9004
2016-09-18,13808
2016-09-18,23233
2016-09-18,17234
2016-09-18,45614
2016-10-19,7831
2016-10-19,5726
2017-06-15,4776
2017-06-15,6351
2017-06-15,4886
2017-06-15,7391
2016-06-01,8489
2016-05-27,24860
2016-05-27,31506
2016-07-10,24649
2016-07-10,15842
2016-07-10,11313
2016-06-20,9569
2016-07-13,1571
2016-09-14,2151
2016-09-14,6292
2016-09-14,6845
2016-09-14,6707
2016-09-14,9021
2016-09-14,4236
2016-06-18,7194
2016-05-23,5447
2016-05-23,4932
2016-08-10,3870
2016-05-20,8552
2016-05-20,7681
2016-09-12,9904
2016-05-23,9921
2016-05-23,3568
2016-05-23,9325
2016-07-21,904
2017-10-21,3443
2017-10-21,7655
2016-04-28,2829
2016-07-25,4561
2016-07-25,6837
2016-07-25,3402
2016-07-25,9538
2016-07-28,1768
2016-07-28,766
2016-07-28,1402
2016-07-28,1865
2016-07-13,85056
2016-07-13,72167
2016-07-13,73617
2016-07-13,89055
2016-07-19,62650
2016-07-19,86507
2016-07-19,68440
2016-07-19,65908
2016-07-26,82059
2016-07-26,83440
2016-07-26,96131
2016-07-26,72043
2016-07-21,59073
2016-06-04,7158
2016-06-11,7193
2016-06-18,5177
2016-06-25,2882
2016-07-02,6763
2016-07-09,9558
2016-07-16,2470
2016-07-23,7596
2016-07-30,8151
2016-08-06,6374
2016-08-13,7563
2016-08-20,6233
2016-08-27,2019
2016-09-03,7213
2016-09-10,3626
2016-09-17,6002
2016-06-04,2545
2016-06-11,2928
2016-06-18,7217
2016-06-25,9005
2016-07-02,2072
2016-07-09,8833
2016-07-16,8344
2016-07-23,9398
2016-07-30,3827
2016-08-06,5742
2016-08-13,5978
2016-08-20,4311
2016-08-27,2594
2016-09-03,4980
2016-09-10,7529
2016-09-17,9732
2016-09-24,9474
2016-05-22,29385
2016-05-22,16993
2016-05-22,19407
2016-05-22,25580
2016-06-04,3652
2016-06-11,3912
2016-06-18,4885
2016-06-25,4827
2016-10-17,8722
2016-07-02,9763
2016-07-09,9339
2016-07-16,3928
2016-07-23,8625
2016-07-30,6640
2016-08-06,6614
2016-08-13,4094
2016-08-20,9067
2016-08-27,4837
2016-09-03,5155
2016-09-10,9069
2016-09-17,7834
2016-08-20,45289
2016-08-20,39961
2016-05-26,29420
2016-05-26,24666
2016-05-23,2020
2016-05-23,4671
2016-04-04,5376
2016-04-04,8008
2016-08-09,38210
2016-08-16,10255
2016-08-23,42933
2016-08-08,49223
2016-08-08,11209
2016-05-25,7676
2016-05-25,8137
2016-05-30,4456
2016-06-07,6213
2016-06-14,7406
2016-06-21,6739
2016-06-27,6359
2016-08-23,8100
2016-08-30,3308
2016-09-06,2784
2016-09-13,7710
2016-09-19,9010
2016-09-20,5014
2016-09-27,4896
2016-09-27,6578
2016-06-16,25117
2016-06-03,46516
2016-06-03,35786
2016-05-25,2261
2016-05-25,2705
2016-09-29,1928
2016-08-03,1616
2016-08-03,1693
2016-08-03,1768
2016-08-03,1798
2016-08-03,1043
2016-08-03,1927
2016-08-03,1363
2016-08-03,512
2016-05-29,26602
2016-05-29,26648
2016-05-29,16012
2016-08-06,5425
2016-05-25,9012
2016-05-25,5469
2016-05-26,5530
2016-05-26,7079
2017-05-03,11211
2016-05-27,1097
2016-05-31,6463
2016-05-27,7154
2016-05-27,3136
2016-05-31,4694
2016-05-31,4709
2016-05-31,8668
